"","match_id","player","pts","ptsWon","aces","ptsWonLte3Shots","wide","body","t","snvPts","snvPtsWon","nonSnvPts","nonSnvPtsWon"
"4900","20220305-M-Davis_Cup_Qualifiers-RR-Robin_Haase-Steven_Diez",2,44,21,1,8,14,9,21,0,0,0,0
"4901","20220310-M-Indian_Wells_Masters-R128-Sebastian_Baez-Nick_Kyrgios",1,51,25,1,9,14,20,17,0,0,0,0
"4902","20220310-M-Indian_Wells_Masters-R128-Sebastian_Baez-Nick_Kyrgios",2,62,40,12,29,23,4,35,0,0,0,0
"4903","20120905-M-US_Open-QF-Tomas_Berdych-Roger_Federer",1,110,75,15,46,41,35,34,1,1,106,74
"4904","20120905-M-US_Open-QF-Tomas_Berdych-Roger_Federer",2,115,71,6,45,62,13,40,0,0,0,0
"4905","20220313-M-Indian_Wells_Masters-R64-Felix_Auger_Aliassime-Botic_Van_De_Zandschulp",1,118,72,8,38,35,39,44,0,0,0,0
"4906","20220313-M-Indian_Wells_Masters-R64-Felix_Auger_Aliassime-Botic_Van_De_Zandschulp",2,113,75,4,34,36,34,43,0,0,0,0
"4907","20010705-M-Wimbledon-QF-Roger_Federer-Tim_Henman",1,150,98,12,64,71,25,54,99,65,49,33
"4908","20010705-M-Wimbledon-QF-Roger_Federer-Tim_Henman",2,140,94,7,71,51,36,53,120,83,14,11
"4909","20220312-M-Indian_Wells_Masters-R64-Reilly_Opelka-Lorenzo_Musetti",1,47,37,9,26,23,8,16,2,2,43,35
"4910","20220312-M-Indian_Wells_Masters-R64-Reilly_Opelka-Lorenzo_Musetti",2,50,28,2,17,26,9,15,4,1,42,27
"4911","20220316-M-Indian_Wells_Masters-R16-Hubert_Hurkacz-Andrey_Rublev",1,78,47,9,34,25,28,25,1,1,74,46
"4912","20220316-M-Indian_Wells_Masters-R16-Hubert_Hurkacz-Andrey_Rublev",2,68,49,9,32,16,19,33,0,0,0,0
"4913","20220315-M-Indian_Wells_Masters-R32-Casper_Ruud-Nick_Kyrgios",1,54,34,7,19,15,9,30,0,0,0,0
"4914","20220315-M-Indian_Wells_Masters-R32-Casper_Ruud-Nick_Kyrgios",2,52,40,7,24,23,3,26,8,5,43,35
"4915","20220316-M-Indian_Wells_Masters-R32-Andrey_Rublev-Frances_Tiafoe",1,52,39,7,30,17,13,22,0,0,0,0
"4916","20220316-M-Indian_Wells_Masters-R32-Andrey_Rublev-Frances_Tiafoe",2,57,33,6,19,21,16,20,1,1,52,32
"4917","20220119-M-Australian_Open-R64-Pablo_Carreno_Busta-Tallon_Griekspoor",1,162,102,10,51,71,34,57,3,1,150,101
"4918","20220119-M-Australian_Open-R64-Pablo_Carreno_Busta-Tallon_Griekspoor",2,187,111,10,63,84,46,57,8,4,165,107
"4919","20220314-M-Indian_Wells_Masters-R32-Gael_Monfils-Daniil_Medvedev",1,87,53,3,21,33,8,46,4,4,76,49
"4920","20220314-M-Indian_Wells_Masters-R32-Gael_Monfils-Daniil_Medvedev",2,84,48,5,27,34,15,35,0,0,0,0
"4921","20000607-M-Wimbledon-R128-Roger_Federer-Yevgeny_Kafelnikov",1,97,59,7,40,36,21,40,29,14,66,45
"4922","20000607-M-Wimbledon-R128-Roger_Federer-Yevgeny_Kafelnikov",2,111,70,12,52,51,20,40,81,52,18,18
"4923","20220320-M-Indian_Wells_Masters-F-Rafael_Nadal-Taylor_Fritz",1,78,43,2,17,22,22,34,1,0,74,43
"4924","20220320-M-Indian_Wells_Masters-F-Rafael_Nadal-Taylor_Fritz",2,76,47,1,19,32,15,29,2,1,71,46
"4925","20210831-M-US_Open-R128-Roberto_Bautista_Agut-Nick_Kyrgios",1,81,57,14,32,27,19,35,0,0,0,0
"4926","20210831-M-US_Open-R128-Roberto_Bautista_Agut-Nick_Kyrgios",2,66,36,12,24,30,4,32,10,5,53,31
"4927","20220318-M-Indian_Wells_Masters-QF-Grigor_Dimitrov-Andrey_Rublev",1,72,39,3,20,32,15,25,1,0,66,39
"4928","20220318-M-Indian_Wells_Masters-QF-Grigor_Dimitrov-Andrey_Rublev",2,58,39,4,28,17,4,37,0,0,0,0
"4929","19860817-M-Canada_Masters-F-Stefan_Edberg-Boris_Becker",1,81,53,2,28,39,15,27,51,34,28,19
"4930","19860817-M-Canada_Masters-F-Stefan_Edberg-Boris_Becker",2,83,56,7,32,33,9,41,47,37,29,19
"4931","20220317-M-Indian_Wells_Masters-R16-Gael_Monfils-Carlos_Alcaraz",1,67,35,3,21,32,13,22,3,3,59,32
"4932","20220317-M-Indian_Wells_Masters-R16-Gael_Monfils-Carlos_Alcaraz",2,43,36,4,20,15,10,18,0,0,0,0
"4933","20220314-M-Indian_Wells_Masters-R32-Roberto_Bautista_Agut-Carlos_Alcaraz",1,44,18,0,8,21,6,17,2,1,39,17
"4934","20220314-M-Indian_Wells_Masters-R32-Roberto_Bautista_Agut-Carlos_Alcaraz",2,43,31,4,20,22,10,11,3,3,38,28
"4935","20220323-M-Miami_Masters-R128-Tallon_Griekspoor-Francisco_Cerundolo",1,102,61,3,42,47,20,35,4,2,95,59
"4936","20220323-M-Miami_Masters-R128-Tallon_Griekspoor-Francisco_Cerundolo",2,100,63,7,35,39,29,32,1,1,92,62
"4937","20220325-M-Miami_Masters-R64-Nick_Kyrgios-Andrey_Rublev",1,54,35,10,26,20,4,30,0,0,0,0
"4938","20220325-M-Miami_Masters-R64-Nick_Kyrgios-Andrey_Rublev",2,39,17,5,13,19,3,17,0,0,0,0
"4939","20220327-M-Miami_Masters-R32-Fabio_Fognini-Nick_Kyrgios",1,53,31,2,14,20,16,17,0,0,0,0
"4940","20220327-M-Miami_Masters-R32-Fabio_Fognini-Nick_Kyrgios",2,44,36,10,27,16,4,24,1,1,42,35
"4941","20220319-M-Indian_Wells_Masters-SF-Rafael_Nadal-Carlos_Alcaraz",1,108,61,2,25,44,34,30,7,6,97,55
"4942","20220319-M-Indian_Wells_Masters-SF-Rafael_Nadal-Carlos_Alcaraz",2,100,55,1,28,42,32,26,7,6,90,49
"4943","20220329-M-Miami_Masters-R16-Stefanos_Tsitsipas-Carlos_Alcaraz",1,78,43,5,22,30,16,32,3,2,74,41
"4944","20220329-M-Miami_Masters-R16-Stefanos_Tsitsipas-Carlos_Alcaraz",2,72,47,1,22,20,30,22,0,0,0,0
"4945","20220319-M-Indian_Wells_Masters-SF-Taylor_Fritz-Andrey_Rublev",1,64,45,5,27,26,21,17,1,1,60,44
"4946","20220319-M-Indian_Wells_Masters-SF-Taylor_Fritz-Andrey_Rublev",2,101,59,5,33,40,21,40,0,0,0,0
"4947","20220330-M-Miami_Masters-QF-Francisco_Cerundolo-Jannik_Sinner",1,20,14,3,7,9,6,5,0,0,0,0
"4948","20220330-M-Miami_Masters-QF-Francisco_Cerundolo-Jannik_Sinner",2,13,7,1,4,5,4,4,0,0,0,0
"4949","20220331-M-Miami_Masters-QF-Miomir_Kecmanovic-Carlos_Alcaraz",1,95,69,2,35,48,17,30,0,0,0,0
"4950","20220331-M-Miami_Masters-QF-Miomir_Kecmanovic-Carlos_Alcaraz",2,106,76,5,43,55,22,29,9,9,94,67
"4951","20220327-M-Miami_Masters-R32-Pablo_Carreno_Busta-Jannik_Sinner",1,94,57,3,25,45,31,18,2,2,91,55
"4952","20220327-M-Miami_Masters-R32-Pablo_Carreno_Busta-Jannik_Sinner",2,140,84,15,43,59,50,31,1,1,138,83
"4953","20040613-M-Queens_Club-F-Sebastien_Grosjean-Andy_Roddick",1,72,47,4,22,44,7,21,1,0,69,47
"4954","20040613-M-Queens_Club-F-Sebastien_Grosjean-Andy_Roddick",2,63,46,11,30,25,8,30,4,2,56,44
"4955","20220208-M-Buenos_Aires-R32-Federico_Delbonis-Juan_Martin_Del_Potro",1,42,31,4,19,20,6,16,0,0,0,0
"4956","20220208-M-Buenos_Aires-R32-Federico_Delbonis-Juan_Martin_Del_Potro",2,56,27,1,11,22,22,12,0,0,0,0
"4957","20220326-M-Miami_Masters-R64-Andy_Murray-Daniil_Medvedev",1,51,29,1,8,22,13,16,3,1,47,28
"4958","20220326-M-Miami_Masters-R64-Andy_Murray-Daniil_Medvedev",2,50,38,4,17,25,4,21,1,1,47,37
"4959","20220331-M-Miami_Masters-QF-Hubert_Hurkacz-Daniil_Medvedev",1,64,45,5,25,24,12,28,7,4,55,41
"4960","20220331-M-Miami_Masters-QF-Hubert_Hurkacz-Daniil_Medvedev",2,94,56,2,22,27,32,35,0,0,0,0
"4961","20060705-M-Wimbledon-QF-Mario_Ancic-Roger_Federer",1,80,51,7,31,31,19,30,24,14,55,37
"4962","20060705-M-Wimbledon-QF-Mario_Ancic-Roger_Federer",2,87,63,7,39,32,26,29,3,1,83,62
"4963","20040529-M-Roland_Garros-R32-Roger_Federer-Gustavo_Kuerten",1,95,58,10,32,52,11,32,10,6,83,52
"4964","20040529-M-Roland_Garros-R32-Roger_Federer-Gustavo_Kuerten",2,91,62,5,31,52,9,30,0,0,0,0
"4965","20130505-M-Roland_Garros-QF-Jo_Wilfried_Tsonga-Roger_Federer",1,75,55,2,28,38,8,29,0,0,0,0
"4966","20130505-M-Roland_Garros-QF-Jo_Wilfried_Tsonga-Roger_Federer",2,100,53,0,20,39,18,42,10,5,87,48
"4967","20220403-M-Miami_Masters-F-Casper_Ruud-Carlos_Alcaraz",1,73,42,5,23,43,5,25,2,1,68,41
"4968","20220403-M-Miami_Masters-F-Casper_Ruud-Carlos_Alcaraz",2,68,45,6,30,43,11,14,9,9,57,36
"4969","20220329-M-Miami_Masters-R16-Jannik_Sinner-Nick_Kyrgios",1,69,48,8,20,25,22,22,0,0,0,0
"4970","20220329-M-Miami_Masters-R16-Jannik_Sinner-Nick_Kyrgios",2,67,44,7,28,24,5,38,3,3,60,41
"4971","20220329-M-Miami_Masters-R16-Daniil_Medvedev-Jenson_Brooksby",1,58,41,8,26,27,4,27,1,0,53,41
"4972","20220329-M-Miami_Masters-R16-Daniil_Medvedev-Jenson_Brooksby",2,46,24,0,5,15,18,13,1,0,44,24
"4973","20150603-M-Roland_Garros-QF-Roger_Federer-Stan_Wawrinka",1,112,71,7,39,49,24,38,12,4,100,67
"4974","20150603-M-Roland_Garros-QF-Roger_Federer-Stan_Wawrinka",2,92,70,4,44,35,11,46,0,0,0,0
"4975","20220327-M-Miami_Masters-R32-Casper_Ruud-Alexander_Bublik",1,46,36,3,20,12,11,23,0,0,0,0
"4976","20220327-M-Miami_Masters-R32-Casper_Ruud-Alexander_Bublik",2,50,28,5,18,15,4,31,8,4,40,24
"4977","20220406-M-Houston-R16-J_J_Wolf-Gijs_Brouwer",1,48,20,5,11,18,12,18,0,0,0,0
"4978","20220406-M-Houston-R16-J_J_Wolf-Gijs_Brouwer",2,56,36,0,13,24,10,22,0,0,0,0
"4979","20220408-M-Houston-QF-Reilly_Opelka-Gijs_Brouwer",1,57,42,4,26,27,10,20,1,1,56,41
"4980","20220408-M-Houston-QF-Reilly_Opelka-Gijs_Brouwer",2,62,37,2,20,25,15,22,0,0,0,0
"4981","20220401-M-Miami_Masters-SF-Hubert_Hurkacz-Carlos_Alcaraz",1,86,59,13,40,39,11,36,5,4,81,55
"4982","20220401-M-Miami_Masters-SF-Hubert_Hurkacz-Carlos_Alcaraz",2,81,61,3,24,40,19,22,6,5,75,56
"4983","20220406-M-Houston-R16-Tommy_Paul-Nick_Kyrgios",1,59,34,7,22,16,26,17,1,1,55,33
"4984","20220406-M-Houston-R16-Tommy_Paul-Nick_Kyrgios",2,52,39,11,26,20,6,26,1,1,49,38
"4985","20220409-M-Houston-SF-Reilly_Opelka-Nick_Kyrgios",1,51,41,21,29,18,11,22,0,0,0,0
"4986","20220409-M-Houston-SF-Reilly_Opelka-Nick_Kyrgios",2,57,36,8,29,19,9,29,0,0,0,0
"4987","20050715-M-Davis_Cup_World_Group_QF-RR-Lleyton_Hewitt-Guillermo_Coria",1,138,82,9,44,87,11,40,0,0,0,0
"4988","20050715-M-Davis_Cup_World_Group_QF-RR-Lleyton_Hewitt-Guillermo_Coria",2,116,62,7,29,64,8,44,4,4,106,58
"4989","20220410-M-Houston-F-Reilly_Opelka-John_Isner",1,83,58,10,34,32,18,33,2,1,81,57
"4990","20220410-M-Houston-F-Reilly_Opelka-John_Isner",2,69,47,8,36,40,10,19,23,16,44,31
"4991","20220411-M-Monte_Carlo_Masters-R64-Jo_Wilfried_Tsonga-Marin_Cilic",1,50,26,2,11,18,14,18,1,0,44,26
"4992","20220411-M-Monte_Carlo_Masters-R64-Jo_Wilfried_Tsonga-Marin_Cilic",2,41,32,3,23,18,8,15,1,0,38,32
"4993","20220315-M-Indian_Wells_Masters-R32-John_Isner-Diego_Schwartzman",1,53,44,14,33,27,12,14,16,13,36,31
"4994","20220315-M-Indian_Wells_Masters-R32-John_Isner-Diego_Schwartzman",2,58,38,2,19,21,13,24,0,0,0,0
"4995","20220414-M-Barletta_CH-R16-Oleksandr_Ovcharenko-Nuno_Borges",1,79,42,3,23,19,48,11,0,0,0,0
"4996","20220414-M-Barletta_CH-R16-Oleksandr_Ovcharenko-Nuno_Borges",2,64,43,2,25,17,24,19,0,0,0,0
"4997","20220414-M-Monte_Carlo_Masters-R16-Casper_Ruud-Grigor_Dimitrov",1,64,38,2,14,30,8,26,1,0,61,38
"4998","20220414-M-Monte_Carlo_Masters-R16-Casper_Ruud-Grigor_Dimitrov",2,48,37,4,15,22,4,22,4,3,42,34
"4999","20220413-M-Monte_Carlo_Masters-R32-Cameron_Norrie-Albert_Ramos",1,97,59,8,30,39,11,47,0,0,0,0
"5000","20220413-M-Monte_Carlo_Masters-R32-Cameron_Norrie-Albert_Ramos",2,88,57,4,25,31,16,40,1,1,85,56
"5001","20050629-M-Wimbledon-QF-Roger_Federer-Fernando_Gonzalez",1,89,67,9,38,37,19,33,17,13,72,54
"5002","20050629-M-Wimbledon-QF-Roger_Federer-Fernando_Gonzalez",2,98,60,5,32,37,17,44,1,0,93,60
"5003","20140603-M-Roland_Garros-R16-Ernests_Gulbis-Roger_Federer",1,154,102,14,50,62,39,53,0,0,0,0
"5004","20140603-M-Roland_Garros-R16-Ernests_Gulbis-Roger_Federer",2,161,100,7,58,82,24,55,11,5,147,95
"5005","20220415-M-Barletta_CH-QF-Nuno_Borges-Luciano_Darderi",1,98,64,3,27,19,38,40,2,2,93,62
"5006","20220415-M-Barletta_CH-QF-Nuno_Borges-Luciano_Darderi",2,86,54,4,20,34,35,17,1,0,83,54
"5007","20220313-M-Indian_Wells_Masters-R64-Sam_Querrey-John_Isner",1,74,54,15,39,29,6,39,0,0,0,0
"5008","20220313-M-Indian_Wells_Masters-R64-Sam_Querrey-John_Isner",2,70,54,21,44,33,9,28,6,5,63,49
"5009","20220316-M-Indian_Wells_Masters-R32-Grigor_Dimitrov-Alexander_Bublik",1,51,41,0,10,13,12,26,1,0,49,41
"5010","20220316-M-Indian_Wells_Masters-R32-Grigor_Dimitrov-Alexander_Bublik",2,53,36,9,26,19,6,28,26,18,25,18
"5011","20220416-M-Barletta_CH-SF-Zdenek_Kolar-Nuno_Borges",1,77,43,0,9,23,37,17,0,0,0,0
"5012","20220416-M-Barletta_CH-SF-Zdenek_Kolar-Nuno_Borges",2,66,42,6,23,26,18,22,0,0,0,0
"5013","20220412-M-Monte_Carlo_Masters-R32-Novak_Djokovic-Alejandro_Davidovich_Fokina",1,125,62,1,23,44,38,43,5,3,115,59
"5014","20220412-M-Monte_Carlo_Masters-R32-Novak_Djokovic-Alejandro_Davidovich_Fokina",2,93,52,0,19,27,49,17,1,1,87,51
"5015","20220417-M-Barletta_CH-F-Nuno_Borges-Miljan_Zekic",1,76,49,1,21,23,31,20,0,0,0,0
"5016","20220417-M-Barletta_CH-F-Nuno_Borges-Miljan_Zekic",2,61,35,1,16,16,29,16,5,2,56,33
"5017","20220417-M-Monte_Carlo_Masters-F-Stefanos_Tsitsipas-Alejandro_Davidovich_Fokina",1,61,40,4,22,35,7,19,0,0,0,0
"5018","20220417-M-Monte_Carlo_Masters-F-Stefanos_Tsitsipas-Alejandro_Davidovich_Fokina",2,68,36,1,14,32,26,10,0,0,0,0
"5019","20220418-M-Barcelona-R64-Bernabe_Zapata_Miralles-Tommy_Robredo",1,48,33,2,13,22,16,10,0,0,0,0
"5020","20220418-M-Barcelona-R64-Bernabe_Zapata_Miralles-Tommy_Robredo",2,45,19,0,6,26,11,8,0,0,0,0
"5021","20220419-M-Barcelona-R64-Emil_Ruusuvuori-Feliciano_Lopez",1,37,29,1,12,5,18,14,0,0,0,0
"5022","20220419-M-Barcelona-R64-Emil_Ruusuvuori-Feliciano_Lopez",2,43,18,4,12,20,7,16,10,7,29,11
"5023","20220416-M-Monte_Carlo_Masters-SF-Grigor_Dimitrov-Alejandro_Davidovich_Fokina",1,89,55,2,15,34,25,30,1,1,82,54
"5024","20220416-M-Monte_Carlo_Masters-SF-Grigor_Dimitrov-Alejandro_Davidovich_Fokina",2,113,69,3,19,37,56,20,1,1,109,68
"5025","20220324-M-Miami_Masters-R128-Botic_Van_De_Zandschulp-Mikhail_Kukushkin",1,70,39,4,25,22,14,34,3,2,65,37
"5026","20220324-M-Miami_Masters-R128-Botic_Van_De_Zandschulp-Mikhail_Kukushkin",2,78,49,0,23,36,17,25,1,0,76,49
"5027","20010904-M-US_Open-R16-Andre_Agassi-Roger_Federer",1,76,54,6,23,35,8,33,1,1,74,53
"5028","20010904-M-US_Open-R16-Andre_Agassi-Roger_Federer",2,59,32,1,21,26,17,16,18,11,39,21
"5029","20211021-M-Vienna-R32-Alexei_Popyrin-Matteo_Berrettini",1,68,45,3,29,28,15,25,6,4,60,41
"5030","20211021-M-Vienna-R32-Alexei_Popyrin-Matteo_Berrettini",2,63,48,5,23,28,12,23,3,2,58,46
"5031","20111025-M-Vienna-R32-Thomas_Muster-Dominic_Thiem",1,57,29,4,16,23,6,28,4,3,49,26
"5032","20111025-M-Vienna-R32-Thomas_Muster-Dominic_Thiem",2,51,32,5,16,18,8,25,0,0,0,0
"5033","20100603-M-Roland_Garros-QF-Roger_Federer-Robin_Soderling",1,114,75,12,53,51,12,51,0,0,0,0
"5034","20100603-M-Roland_Garros-QF-Roger_Federer-Robin_Soderling",2,117,80,13,47,44,23,50,1,1,110,79
"5035","20220424-M-Barcelona-F-Pablo_Carreno_Busta-Carlos_Alcaraz",1,55,30,0,11,24,17,14,0,0,0,0
"5036","20220424-M-Barcelona-F-Pablo_Carreno_Busta-Carlos_Alcaraz",2,38,32,2,17,23,10,5,1,0,36,32
"5037","20220428-M-Munich-R16-Egor_Gerasimov-Botic_Van_De_Zandschulp",1,51,28,0,11,20,10,21,1,1,49,27
"5038","20220428-M-Munich-R16-Egor_Gerasimov-Botic_Van_De_Zandschulp",2,41,33,2,18,15,12,14,0,0,0,0
"5039","20220429-M-Munich-QF-Casper_Ruud-Botic_Van_De_Zandschulp",1,71,38,2,17,32,14,25,0,0,0,0
"5040","20220429-M-Munich-QF-Casper_Ruud-Botic_Van_De_Zandschulp",2,49,37,4,18,22,8,19,2,2,47,35
"5041","20220423-M-Belgrade-SF-Fabio_Fognini-Andrey_Rublev",1,46,23,1,7,24,3,19,0,0,0,0
"5042","20220423-M-Belgrade-SF-Fabio_Fognini-Andrey_Rublev",2,45,36,5,19,20,4,21,0,0,0,0
"5043","20211021-M-Antwerp-R32-Reilly_Opelka-Jenson_Brooksby",1,54,36,12,28,21,11,22,5,2,49,34
"5044","20211021-M-Antwerp-R32-Reilly_Opelka-Jenson_Brooksby",2,52,41,3,22,27,10,15,0,0,0,0
"5045","20220424-M-Barcelona-SF-Alex_De_Minaur-Carlos_Alcaraz",1,144,84,0,26,59,64,20,0,0,0,0
"5046","20220424-M-Barcelona-SF-Alex_De_Minaur-Carlos_Alcaraz",2,139,84,3,39,58,48,33,11,8,125,76
"5047","20220430-M-Munich-SF-Miomir_Kecmanovic-Botic_Van_De_Zandschulp",1,124,67,1,18,42,33,49,0,0,0,0
"5048","20220430-M-Munich-SF-Miomir_Kecmanovic-Botic_Van_De_Zandschulp",2,101,55,1,15,46,28,27,2,1,94,54
"5049","20220501-M-Munich-F-Botic_Van_De_Zandschulp-Holger_Rune",1,32,16,0,4,10,12,10,1,1,31,15
"5050","20220501-M-Munich-F-Botic_Van_De_Zandschulp-Holger_Rune",2,22,11,0,5,13,6,3,0,0,0,0
"5051","20210312-M-Doha-SF-Roberto_Bautista_Agut-Andrey_Rublev",1,54,37,1,15,20,10,24,0,0,0,0
"5052","20210312-M-Doha-SF-Roberto_Bautista_Agut-Andrey_Rublev",2,54,29,8,18,20,8,26,0,0,0,0
"5053","20220316-M-Indian_Wells_Masters-R16-Grigor_Dimitrov-John_Isner",1,69,50,8,26,15,27,27,0,0,0,0
"5054","20220316-M-Indian_Wells_Masters-R16-Grigor_Dimitrov-John_Isner",2,57,41,13,32,23,13,21,4,3,51,38
"5055","20220501-M-Madrid_Masters-R64-John_Isner-Filip_Krajinovic",1,76,54,29,46,38,9,29,38,31,36,23
"5056","20220501-M-Madrid_Masters-R64-John_Isner-Filip_Krajinovic",2,70,50,5,29,30,8,32,4,1,64,49
"5057","20220502-M-Madrid_Masters-R64-Andy_Murray-Dominic_Thiem",1,62,46,9,27,26,10,26,9,8,51,38
"5058","20220502-M-Madrid_Masters-R64-Andy_Murray-Dominic_Thiem",2,58,36,3,21,26,12,20,1,1,55,35
"5059","20010607-M-Roland_Garros-QF-Roger_Federer-Alex_Corretja",1,103,57,1,23,46,20,37,9,6,89,51
"5060","20010607-M-Roland_Garros-QF-Roger_Federer-Alex_Corretja",2,127,73,1,18,54,36,37,4,4,118,69
"5061","20220506-M-Madrid_Masters-QF-Rafael_Nadal-Carlos_Alcaraz",1,74,43,1,20,23,17,34,5,4,68,39
"5062","20220506-M-Madrid_Masters-QF-Rafael_Nadal-Carlos_Alcaraz",2,70,42,4,21,34,21,15,6,4,61,38
"5063","20220505-M-Madrid_Masters-R16-Rafael_Nadal-David_Goffin",1,109,75,7,32,31,27,51,0,0,0,0
"5064","20220505-M-Madrid_Masters-R16-Rafael_Nadal-David_Goffin",2,116,71,3,32,70,7,39,0,0,0,0
"5065","20220425-M-Munich-R32-Max_Hans_Rehberg-Miomir_Kecmanovic",1,53,29,0,9,20,18,15,1,0,49,29
"5066","20220425-M-Munich-R32-Max_Hans_Rehberg-Miomir_Kecmanovic",2,48,34,2,13,19,8,21,0,0,0,0
"5067","20020624-M-Wimbledon-R128-Mario_Ancic-Roger_Federer",1,79,56,4,31,28,27,24,48,36,28,20
"5068","20020624-M-Wimbledon-R128-Mario_Ancic-Roger_Federer",2,69,47,1,28,30,16,23,47,33,17,14
"5069","20220508-M-Madrid_Masters-F-Carlos_Alcaraz-Alexander_Zverev",1,38,32,1,17,19,6,13,6,6,32,26
"5070","20220508-M-Madrid_Masters-F-Carlos_Alcaraz-Alexander_Zverev",2,47,23,3,16,10,8,29,0,0,0,0
"5071","20220503-M-Madrid_Masters-R32-Novak_Djokovic-Gael_Monfils",1,68,44,2,15,25,13,30,0,0,0,0
"5072","20220503-M-Madrid_Masters-R32-Novak_Djokovic-Gael_Monfils",2,43,23,0,13,12,14,17,1,1,40,22
"5073","20220403-M-Lugano_CH-F-Luca_Nardi-Leandro_Riedi",1,80,59,9,37,32,16,32,0,0,0,0
"5074","20220403-M-Lugano_CH-F-Luca_Nardi-Leandro_Riedi",2,74,47,4,23,24,20,30,0,0,0,0
"5075","20220510-M-Rome_Masters-R64-Sebastian_Baez-Tallon_Griekspoor",1,96,65,2,29,28,39,29,0,0,0,0
"5076","20220510-M-Rome_Masters-R64-Sebastian_Baez-Tallon_Griekspoor",2,113,63,5,34,52,28,33,5,3,102,60
"5077","20220503-M-Madrid_Masters-R64-Alexander_Bublik-Miomir_Kecmanovic",1,81,49,18,41,36,4,41,28,19,48,30
"5078","20220503-M-Madrid_Masters-R64-Alexander_Bublik-Miomir_Kecmanovic",2,53,44,0,21,14,14,25,0,0,0,0
"5079","19930909-M-US_Open-QF-Michael_Chang-Pete_Sampras",1,114,63,5,21,47,20,47,0,0,0,0
"5080","19930909-M-US_Open-QF-Michael_Chang-Pete_Sampras",2,107,72,13,49,38,23,46,37,31,63,41
"5081","20220507-M-Madrid_Masters-SF-Stefanos_Tsitsipas-Alexander_Zverev",1,77,51,1,20,37,12,28,8,7,69,44
"5082","20220507-M-Madrid_Masters-SF-Stefanos_Tsitsipas-Alexander_Zverev",2,66,50,4,17,29,12,25,4,4,58,46
"5083","20220515-M-Rome_Masters-F-Stefanos_Tsitsipas-Novak_Djokovic",1,59,32,1,19,27,7,25,1,1,57,31
"5084","20220515-M-Rome_Masters-F-Stefanos_Tsitsipas-Novak_Djokovic",2,53,39,6,20,20,7,26,0,0,0,0
"5085","20220511-M-Rome_Masters-R32-Novak_Djokovic-Aslan_Karatsev",1,51,36,1,16,24,7,20,0,0,0,0
"5086","20220511-M-Rome_Masters-R32-Novak_Djokovic-Aslan_Karatsev",2,63,32,4,16,18,19,26,0,0,0,0
"5087","20220514-M-Rome_Masters-SF-Stefanos_Tsitsipas-Alexander_Zverev",1,91,60,3,31,33,18,40,2,1,88,59
"5088","20220514-M-Rome_Masters-SF-Stefanos_Tsitsipas-Alexander_Zverev",2,87,52,5,25,38,15,34,2,2,81,50
"5089","20220514-M-Rome_Masters-SF-Casper_Ruud-Novak_Djokovic",1,64,37,2,16,35,5,24,3,2,61,35
"5090","20220514-M-Rome_Masters-SF-Casper_Ruud-Novak_Djokovic",2,51,35,1,6,13,10,28,0,0,0,0
"5091","20220121-M-Australian_Open-R32-Lorenzo_Sonego-Miomir_Kecmanovic",1,121,76,13,47,60,23,38,9,4,104,72
"5092","20220121-M-Australian_Open-R32-Lorenzo_Sonego-Miomir_Kecmanovic",2,142,95,2,41,48,33,61,0,0,0,0
"5093","20220503-M-Madrid_Masters-R32-Andy_Murray-Denis_Shapovalov",1,69,48,3,29,33,12,24,0,0,0,0
"5094","20220503-M-Madrid_Masters-R32-Andy_Murray-Denis_Shapovalov",2,83,48,3,21,47,13,23,9,6,73,42
"5095","20210322-M-Miami_Masters-R64-Karen_Khachanov-Yannick_Hanfmann",1,47,33,5,19,16,14,17,0,0,0,0
"5096","20210322-M-Miami_Masters-R64-Karen_Khachanov-Yannick_Hanfmann",2,53,23,1,13,18,7,28,2,1,50,22
"5097","20220508-M-Rome_Masters-R64-Marin_Cilic-Matteo_Arnaldi",1,48,37,5,21,22,3,23,0,0,0,0
"5098","20220508-M-Rome_Masters-R64-Marin_Cilic-Matteo_Arnaldi",2,56,31,2,14,25,13,18,0,0,0,0
"5099","20220510-M-Rome_Masters-R32-Andrey_Rublev-Filip_Krajinovic",1,50,31,5,20,22,4,24,0,0,0,0
"5100","20220510-M-Rome_Masters-R32-Andrey_Rublev-Filip_Krajinovic",2,56,40,2,21,29,5,22,6,4,50,36
"5101","20210726-M-Poznan_CH-QF-Jiri_Lehecka-Botic_Van_De_Zandschulp",1,67,43,5,26,28,15,23,0,0,0,0
"5102","20210726-M-Poznan_CH-QF-Jiri_Lehecka-Botic_Van_De_Zandschulp",2,65,36,4,21,22,15,28,0,0,0,0
"5103","20180309-M-Indian_Wells_Masters-R128-Marcos_Baghdatis-Yoshihito_Nishioka",1,95,55,15,34,49,13,33,1,0,89,55
"5104","20180309-M-Indian_Wells_Masters-R128-Marcos_Baghdatis-Yoshihito_Nishioka",2,95,51,2,14,40,11,44,0,0,0,0
"5105","20220111-M-Australian_Open-Q1-J_J_Wolf-Sergiy_Stakhovsky",1,57,40,2,25,21,13,23,1,0,56,40
"5106","20220111-M-Australian_Open-Q1-J_J_Wolf-Sergiy_Stakhovsky",2,61,35,4,24,18,28,15,30,20,31,15
