"","match_id","date","player1","player2","tournament","court","surface"
"1688","20151027-M-Basel-R32-Roger_Federer-Mikhail_Kukushkin",2015-10-27,"Roger Federer","Mikhail Kukushkin","Basel","Centre","Hard"
"1689","20151027-M-Basel-R32-John_Isner-Ernests_Gulbis",2015-10-27,"John Isner","Ernests Gulbis","Basel","Centre","Hard"
"1690","20151027-M-Basel-R32-Grigor_Dimitrov-Sergiy_Stakhovsky",2015-10-27,"Grigor Dimitrov","Sergiy Stakhovsky","Basel","Centre","Hard"
"1691","20151023-M-Stockholm-QF-Richard_Gasquet-Jeremy_Chardy",2015-10-23,"Richard Gasquet","Jeremy Chardy","Stockholm","","Hard"
"1692","20151021-M-Vienna-R16-Sergiy_Stakhovsky-Ivo_Karlovic",2015-10-21,"Sergiy Stakhovsky","Ivo Karlovic","Vienna","Centre","Hard"
"1693","20151019-M-Santiago_CH-R32-Alejandro_Gonzalez-Carlos_Eduardo_Severino",2015-10-19,"Alejandro Gonzalez","Carlos Eduardo Severino","Santiago CH","","Clay"
"1694","20151019-M-Brest_CH-R32-David_Guez-Ruben_Ramirez_Hidalgo",2015-10-19,"David Guez","Ruben Ramirez Hidalgo","Brest CH","","Hard"
"1695","20151018-M-Shanghai_Masters-F-Jo_Wilfried_Tsonga-Novak_Djokovic",2015-10-18,"Jo Wilfried Tsonga","Novak Djokovic","Shanghai Masters","","Hard"
"1696","20151017-M-Shanghai_Masters-SF-Rafael_Nadal-Jo_Wilfried_Tsonga",2015-10-17,"Rafael Nadal","Jo Wilfried Tsonga","Shanghai Masters","Centre","Hard"
"1697","20151017-M-Shanghai_Masters-SF-Andy_Murray-Novak_Djokovic",2015-10-17,"Andy Murray","Novak Djokovic","Shanghai Masters","","Hard"
"1698","20151016-M-Shanghai_Masters-QF-Tomas_Berdych-Andy_Murray",2015-10-16,"Tomas Berdych","Andy Murray","Shanghai Masters","Stadium","Hard"
"1699","20151016-M-Shanghai_Masters-QF-Rafael_Nadal-Stan_Wawrinka",2015-10-16,"Rafael Nadal","Stan Wawrinka","Shanghai Masters","Stadium","Hard"
"1700","20151015-M-Shanghai_Masters-R16-Novak_Djokovic-Feliciano_Lopez",2015-10-15,"Novak Djokovic","Feliciano Lopez","Shanghai Masters","","Hard"
"1701","20151014-M-Shanghai_Masters-R32-Novak_Djokovic-Martin_Klizan",2015-10-14,"Novak Djokovic","Martin Klizan","Shanghai Masters","","Hard"
"1702","20151014-M-Shanghai_Masters-R32-David_Ferrer-Bernard_Tomic",2015-10-14,"David Ferrer","Bernard Tomic","Shanghai Masters","","Hard"
"1703","20151014-M-Ho_Chi_Minh_City_CH-R16-James_Duckworth-Sanam_Singh",2015-10-14,"James Duckworth","Sanam Singh","Ho Chi Minh City CH","","Hard"
"1704","20151011-M-Tokyo-F-Stan_Wawrinka-Benoit_Paire",2015-10-11,"Stan Wawrinka","Benoit Paire","Tokyo","Centrale","Hard"
"1705","20151011-M-Beijing-F-Rafael_Nadal-Novak_Djokovic",2015-10-11,"Rafael Nadal","Novak Djokovic","Beijing","Centre","Hard"
"1706","20151010-M-Tokyo-SF-Kei_Nishikori-Benoit_Paire",2015-10-10,"Kei Nishikori","Benoit Paire","Tokyo","Centre","Hard"
"1707","20151010-M-Tokyo-SF-Gilles_Muller-Stan_Wawrinka",2015-10-10,"Gilles Muller","Stan Wawrinka","Tokyo","Centre","Hard"
"1708","20151010-M-Beijing-SF-David_Ferrer-Novak_Djokovic",2015-10-10,"David Ferrer","Novak Djokovic","Beijing","","Hard"
"1709","20151009-M-Sacramento_CH-QF-Jared_Donaldson-Mackenzie_Mcdonald",2015-10-09,"Jared Donaldson","Mackenzie Mcdonald","Sacramento CH","","Hard"
"1710","20151009-M-Beijing-QF-John_Isner-Novak_Djokovic",2015-10-09,"John Isner","Novak Djokovic","Beijing","","Hard"
"1711","20151008-M-Tokyo-R16-Roberto_Bautista_Agut-Nick_Kyrgios",2015-10-08,"Roberto Bautista Agut","Nick Kyrgios","Tokyo","Centre","Hard"
"1712","20151008-M-Sacramento_CH-R16-Jared_Donaldson-Tennys_Sandgren",2015-10-08,"Jared Donaldson","Tennys Sandgren","Sacramento CH","","Hard"
"1713","20151008-M-Beijing-R16-Novak_Djokovic-Ze_Zhang",2015-10-08,"Novak Djokovic","Ze Zhang","Beijing","","Hard"
"1714","20151006-M-Beijing-R32-Novak_Djokovic-Simone_Bolelli",2015-10-06,"Novak Djokovic","Simone Bolelli","Beijing","","Hard"
"1715","20151005-M-Mons_CH-Q3-Yannick_Mertens-Scott_Griekspoor",2015-10-05,"Yannick Mertens","Scott Griekspoor","Mons CH","","Hard"
"1716","20151005-M-Mohammedia_CH-R32-David_Perez_Sanz-Pablo_Carreno_Busta",2015-10-05,"David Perez Sanz","Pablo Carreno Busta","Mohammedia CH","","Clay"
"1717","20151005-M-Beijing-R32-David_Goffin-Andreas_Seppi",2015-10-05,"David Goffin","Andreas Seppi","Beijing","Lotus Court","Hard"
"1718","20151004-M-Kuala_Lumpur-F-David_Ferrer-Feliciano_Lopez",2015-10-04,"David Ferrer","Feliciano Lopez","Kuala Lumpur","","Hard"
"1719","20151003-M-Kuala_Lumpur-SF-Feliciano_Lopez-Nick_Kyrgios",2015-10-03,"Feliciano Lopez","Nick Kyrgios","Kuala Lumpur","","Hard"
"1720","20150929-M-Tiburon_CH-R32-Jared_Donaldson-Darian_King",2015-09-29,"Jared Donaldson","Darian King","Tiburon CH","","Hard"
"1721","20150928-M-Pereira_CH-R16-Marcelo_Arevalo-Alejandro_Falla",2015-09-28,"Marcelo Arevalo","Alejandro Falla","Pereira CH","","Clay"
"1722","20150927-M-Metz-SF-Jo_Wilfried_Tsonga-Philipp_Kohlschreiber",2015-09-27,"Jo Wilfried Tsonga","Philipp Kohlschreiber","Metz","","Indoor Hard"
"1723","20150927-M-Metz-F-Jo_Wilfried_Tsonga-Gilles_Simon",2015-09-27,"Jo Wilfried Tsonga","Gilles Simon","Metz","","Hard (indoor)"
"1724","20150925-M-St_Petersburg-QF-Milos_Raonic-Tommy_Robredo",2015-09-25,"Milos Raonic","Tommy Robredo","St Petersburg","","Indoor Hard"
"1725","20150925-M-Metz-QF-Martin_Klizan-Guillermo_Garcia_Lopez",2015-09-25,"Martin Klizan","Guillermo Garcia Lopez","Metz","","Hard (indoor)"
"1726","20150924-M-St_Petersburg-R16-Roberto_Bautista_Agut-Teymuraz_Gabashvili",2015-09-24,"Roberto Bautista Agut","Teymuraz Gabashvili","St Petersburg","","Indoor Hard"
"1727","20150923-M-St_Petersburg-R32-Thanasi_Kokkinakis-Marcel_Granollers",2015-09-23,"Thanasi Kokkinakis","Marcel Granollers","St Petersburg","","Indoor Hard"
"1728","20150923-M-St_Petersburg-R16-Andreas_Haider_Maurer-Dominic_Thiem",2015-09-23,"Andreas Haider Maurer","Dominic Thiem","St Petersburg","","Indoor Hard"
"1729","20150921-M-Kaohsiung_CH-R32-Hyeon_Chung-Liang_Chi_Huang",2015-09-21,"Hyeon Chung","Liang Chi Huang","Kaohsiung CH","Centre","Hard"
"1730","20150921-M-Kaohsiung_CH-R32-Chieh_Fu_Wang-Jiri_Vesely",2015-09-21,"Chieh Fu Wang","Jiri Vesely","Kaohsiung CH","","Hard"
"1731","20150921-M-Izmir_CH-SF-Marius_Copil-Farrukh_Dustov",2015-09-21,"Marius Copil","Farrukh Dustov","Izmir CH","","Hard"
"1732","20150921-M-Izmir_CH-R16-Lukas_Lacko-Laurynas_Grigelis",2015-09-21,"Lukas Lacko","Laurynas Grigelis","Izmir CH","","Hard"
"1733","20150914-M-Szczecin_CH-R32-Inigo_Cervantes_Huegun-Vladimir_Ivanov",2015-09-14,"Inigo Cervantes Huegun","Vladimir Ivanov","Szczecin CH","","Clay"
"1734","20150914-M-Istanbul_CH-SF-Karen_Khachanov-Yannick_Mertens",2015-09-14,"Karen Khachanov","Yannick Mertens","Istanbul CH","","Hard"
"1735","20150913-M-US_Open-F-Roger_Federer-Novak_Djokovic",2015-09-13,"Roger Federer","Novak Djokovic","US Open","Arthur Ashe","Hard"
"1736","20150911-M-US_Open-SF-Stan_Wawrinka-Roger_Federer",2015-09-11,"Stan Wawrinka","Roger Federer","US Open","Arthur Ashe","Hard"
"1737","20150911-M-US_Open-SF-Novak_Djokovic-Marin_Cilic",2015-09-11,"Novak Djokovic","Marin Cilic","US Open","","Hard"
"1738","20150910-M-US_Open-QF-Roger_Federer-Richard_Gasquet",2015-09-10,"Roger Federer","Richard Gasquet","US Open","Arthur Ashe","Hard"
"1739","20150909-M-US_Open-QF-Novak_Djokovic-Feliciano_Lopez",2015-09-09,"Novak Djokovic","Feliciano Lopez","US Open","Arthur Ashe","Hard"
"1740","20150908-M-US_Open-R16-Roger_Federer-John_Isner",2015-09-08,"Roger Federer","John Isner","US Open","Arthur Ashe","Hard"
"1741","20150907-M-US_Open-R16-Andy_Murray-Kevin_Anderson",2015-09-07,"Andy Murray","Kevin Anderson","US Open","Louis Armstrong","Hard"
"1742","20150905-M-US_Open-R32-Roger_Federer-Philipp_Kohlschreiber",2015-09-05,"Roger Federer","Philipp Kohlschreiber","US Open","Arthur Ashe","Hard"
"1743","20150903-M-US_Open-R64-Steve_Darcis-Roger_Federer",2015-09-03,"Steve Darcis","Roger Federer","US Open","Arthur Ashe","Hard"
"1744","20150903-M-US_Open-R64-Bernard_Tomic-Lleyton_Hewitt",2015-09-03,"Bernard Tomic","Lleyton Hewitt","US Open","","Hard"
"1745","20150902-M-US_Open-R64-Fernando_Verdasco-Milos_Raonic",2015-09-02,"Fernando Verdasco","Milos Raonic","US Open","Grandstand","Hard"
"1746","20150901-M-US_Open-R128-Roger_Federer-Leonardo_Mayer",2015-09-01,"Roger Federer","Leonardo Mayer","US Open","Arthur Ashe","Hard"
"1747","20150831-M-US_Open-R128-Tim_Smyczek-Milos_Raonic",2015-08-31,"Tim Smyczek","Milos Raonic","US Open","Court 17","Hard"
"1748","20150829-M-Winston_Salem-F-Pierre_Hugues_Herbert-Kevin_Anderson",2015-08-29,"Pierre Hugues Herbert","Kevin Anderson","Winston Salem","","Hard"
"1749","20150824-M-Manerbio_CH-R32-Antonio_Veic-Andrey_Kuznetsov",2015-08-24,"Antonio Veic","Andrey Kuznetsov","Manerbio CH","Center","Hard"
"1750","20150823-M-Cincinnati_Masters-F-Novak_Djokovic-Roger_Federer",2015-08-23,"Novak Djokovic","Roger Federer","Cincinnati Masters","Center","Hard"
"1751","20150822-M-Cincinnati_Masters-SF-Andy_Murray-Roger_Federer",2015-08-22,"Andy Murray","Roger Federer","Cincinnati Masters","Center","Hard"
"1752","20150822-M-Cincinnati_Masters-QF-Roger_Federer-Feliciano_Lopez",2015-08-22,"Roger Federer","Feliciano Lopez","Cincinnati Masters","Centre","Hard"
"1753","20150822-M-Cincinnati-SF-Novak_Djokovic-Alexandr_Dolgopolov",2015-08-22,"Novak Djokovic","Alexandr Dolgopolov","Cincinnati","Center","Hard"
"1754","20150816-M-Canada_Masters-F-Andy_Murray-Novak_Djokovic",2015-08-16,"Andy Murray","Novak Djokovic","Canada Masters","","Hard"
"1755","20150815-M-Canada_Masters-SF-Jeremy_Chardy-Novak_Djokovic",2015-08-15,"Jeremy Chardy","Novak Djokovic","Canada Masters","Centre","Hard"
"1756","20150815-M-Canada_Masters-SF-Andy_Murray-Kei_Nishikori",2015-08-15,"Andy Murray","Kei Nishikori","Canada Masters","Stadium","Hard"
"1757","20150813-M-Canada_Masters-R16-Novak_Djokovic-Jack_Sock",2015-08-13,"Novak Djokovic","Jack Sock","Canada Masters","Stadium","Hard"
"1758","20150810-M-Prague_CH-Q3-Rogerio_Dutra_Silva-Juan_Carlos_Saez",2015-08-10,"Rogerio Dutra Silva","Juan Carlos Saez","Prague CH","Court 1","Clay"
"1759","20150809-M-Washington-F-John_Isner-Kei_Nishikori",2015-08-09,"John Isner","Kei Nishikori","Washington","Centre","Hard"
"1760","20150806-M-Washington-R32-Alexandr_Dolgopolov-Ivo_Karlovic",2015-08-06,"Alexandr Dolgopolov","Ivo Karlovic","Washington","","Hard"
"1761","20150806-M-Washington-R16-Steve_Johnson-Grigor_Dimitrov",2015-08-06,"Steve Johnson","Grigor Dimitrov","Washington","","Hard"
"1762","20150805-M-Washington-R32-Steve_Johnson-Bernard_Tomic",2015-08-05,"Steve Johnson","Bernard Tomic","Washington","Grandstand","Hard"
"1763","20150726-M-Bogota-F-Bernard_Tomic-Adrian_Mannarino",2015-07-26,"Bernard Tomic","Adrian Mannarino","Bogota","","Hard"
"1764","20150726-M-Bastad-F-Tommy_Robredo-Benoit_Paire",2015-07-26,"Tommy Robredo","Benoit Paire","Bastad","","Clay"
"1765","20150725-M-Bogota-SF-Michael_Berrer-Bernard_Tomic",2015-07-25,"Michael Berrer","Bernard Tomic","Bogota","","Hard"
"1766","20150712-M-Wimbledon-F-Roger_Federer-Novak_Djokovic",2015-07-12,"Roger Federer","Novak Djokovic","Wimbledon","Centre","Grass"
"1767","20150710-M-Wimbledon-SF-Roger_Federer-Andy_Murray",2015-07-10,"Roger Federer","Andy Murray","Wimbledon","Centre","Grass"
"1768","20150710-M-Wimbledon-SF-Novak_Djokovic-Richard_Gasquet",2015-07-10,"Novak Djokovic","Richard Gasquet","Wimbledon","Centre","Grass"
"1769","20150709-M-Wimbledon-QF-Marin_Cilic-Novak_Djokovic",2015-07-09,"Marin Cilic","Novak Djokovic","Wimbledon","Centre","Grass"
"1770","20150708-M-Wimbledon-QF-Stan_Wawrinka-Richard_Gasquet",2015-07-08,"Stan Wawrinka","Richard Gasquet","Wimbledon","1","Grass"
"1771","20150708-M-Wimbledon-QF-Roger_Federer-Gilles_Simon",2015-07-08,"Roger Federer","Gilles Simon","Wimbledon","Court 1","Grass"
"1772","20150706-M-Wimbledon-R16-Andy_Murray-Ivo_Karlovic",2015-07-06,"Andy Murray","Ivo Karlovic","Wimbledon","Centre","Grass"
"1773","20150704-M-Wimbledon-R32-Samuel_Groth-Roger_Federer",2015-07-04,"Samuel Groth","Roger Federer","Wimbledon","Centre","Grass"
"1774","20150702-M-Wimbledon-R64-Sam_Querrey-Roger_Federer",2015-07-02,"Sam Querrey","Roger Federer","Wimbledon","Centre","Grass"
"1775","20150702-M-Wimbledon-R64-Dustin_Brown-Rafael_Nadal",2015-07-02,"Dustin Brown","Rafael Nadal","Wimbledon","Centre","Grass"
"1776","20150630-M-Wimbledon-R128-Roger_Federer-Damir_Dzumhur",2015-06-30,"Roger Federer","Damir Dzumhur","Wimbledon","Centre","Grass"
"1777","20150626-M-Nottingham-SF-Sam_Querrey-Alexandr_Dolgopolov",2015-06-26,"Sam Querrey","Alexandr Dolgopolov","Nottingham","Centre","Grass"
"1778","20150625-M-Nottingham-QF-Denis_Istomin-Leonardo_Mayer",2015-06-25,"Denis Istomin","Leonardo Mayer","Nottingham","","Grass"
"1779","20150624-M-Nottingham-R16-Sam_Querrey-Pablo_Cuevas",2015-06-24,"Sam Querrey","Pablo Cuevas","Nottingham","","Grass"
"1780","20150624-M-Nottingham-R16-Marcos_Baghdatis-Alexander_Zverev",2015-06-24,"Marcos Baghdatis","Alexander Zverev","Nottingham","","Grass"
"1781","20150621-M-Queens_Club-F-Andy_Murray-Kevin_Anderson",2015-06-21,"Andy Murray","Kevin Anderson","Queens Club","","Grass"
"1782","20150621-M-Halle-F-Andreas_Seppi-Roger_Federer",2015-06-21,"Andreas Seppi","Roger Federer","Halle","Stadion","Grass"
"1783","20150620-M-Halle-SF-Roger_Federer-Ivo_Karlovic",2015-06-20,"Roger Federer","Ivo Karlovic","Halle","Stadion","Grass"
"1784","20150618-M-Fergana_CH-R16-Ti_Chen-Laurynas_Grigelis",2015-06-18,"Ti Chen","Laurynas Grigelis","Fergana CH","Center Court","Hard"
"1785","20150617-M-Queens_Club-R16-Thanasi_Kokkinakis-Gilles_Simon",2015-06-17,"Thanasi Kokkinakis","Gilles Simon","Queens Club","","Grass"
"1786","20150615-M-Ilkley_CH-SF-Matthew_Ebden-Ivan_Dodig",2015-06-15,"Matthew Ebden","Ivan Dodig","Ilkley CH","","Grass"
"1787","20150615-M-Ilkey_CH-R32-Yuki_Bhambri-Cameron_Norrie",2015-06-15,"Yuki Bhambri","Cameron Norrie","Ilkey CH","","Grass"
"1788","20150615-M-Halle-R32-Andreas_Haider_Maurer-Dustin_Brown",2015-06-15,"Andreas Haider Maurer","Dustin Brown","Halle","Centre","Grass"
"1789","20150613-M-s_Hertogenbosch-SF-Gilles_Muller-David_Goffin",2015-06-13,"Gilles Muller","David Goffin","s Hertogenbosch","","Grass"
"1790","20150611-M-s-Hertogenbosch-R16-Roberto_Bautista_Agut-Nicolas_Mahut",2015-06-11,"Roberto Bautista Agut","Nicolas Mahut","s-Hertogenbosch","","Grass"
"1791","20150611-M-s-Hertogenbosch-R16-Jurgen_Melzer-David_Goffin",2015-06-11,"Jurgen Melzer","David Goffin","s-Hertogenbosch","Centre","Grass"
"1792","20150611-M-Stuttgart-R16-Bernard_Tomic-Tommy_Haas",2015-06-11,"Bernard Tomic","Tommy Haas","Stuttgart","","Grass"
"1793","20150610-M-Stuttgart-R16-Feliciano_Lopez-Samuel_Groth",2015-06-10,"Feliciano Lopez","Samuel Groth","Stuttgart","","Grass"
"1794","20150609-M-Stuttgart-R32-Jan_Lennard_Struff-Bernard_Tomic",2015-06-09,"Jan Lennard Struff","Bernard Tomic","Stuttgart","","Grass"
"1795","20150609-M-Stuttgart-R32-Dustin_Brown-Jerzy_Janowicz",2015-06-09,"Dustin Brown","Jerzy Janowicz","Stuttgart","Centre","Grass"
